timestamp,topic,message
2025-11-27T12:32:35.702000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:35.703000+00:00,bhkw/error,False
2025-11-27T12:32:35.704000+00:00,bhkw/temperatur/vorlauf,65.5
2025-11-27T12:32:35.734000+00:00,bhkw/temperatur/ruecklauf,30.7
2025-11-27T12:32:36.685000+00:00,bhkw/warning,True
2025-11-27T12:32:36.698000+00:00,bhkw/temperatur/vorlauf,65.5
2025-11-27T12:32:36.703000+00:00,bhkw/error,False
2025-11-27T12:32:36.703000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:36.755000+00:00,bhkw/temperatur/ruecklauf,30.7
2025-11-27T12:32:37.692000+00:00,bhkw/warning,True
2025-11-27T12:32:37.694000+00:00,bhkw/error,False
2025-11-27T12:32:37.695000+00:00,bhkw/leistung/thermisch/ist,0
2025-11-27T12:32:37.697000+00:00,bhkw/temperatur/vorlauf,65.5
